trial,chromosome,n_val,spearman_rho,best_n_estimators,pruned
23,6,45488,0.09422114311169748,16,false
23,7,36816,0.09706680446009831,57,false
23,8,32904,0.08905049392716219,15,false
23,9,29048,0.09874254087288128,29,false
23,X,11156,0.05946847176483706,155,false
23,Y,1000,0.127034357405761,24,false
23,10,31808,0.08889743120189089,46,false
23,11,36908,0.07921488928252374,5,false
23,12,39700,0.09764557754546115,16,false
23,13,22392,0.08737704789935853,26,false
23,14,25976,0.0805010028770119,21,false
23,15,27880,0.09097862943700108,17,false
23,16,27972,0.07768562020455506,17,false
23,17,35444,0.09876339864919154,46,false
23,18,18180,0.08577406531815947,17,false
23,19,33552,0.07296968888350243,26,false
23,20,21792,0.08689933856797931,14,false
23,21,11324,0.07899394252794006,17,false
23,22,16664,0.08494677760737392,22,false
24,2,62104,0.0842662784565777,17,true
24,3,43116,0.09555639916249412,20,true
24,4,41448,0.09184194810788202,21,true
24,5,41200,0.09018218063084033,17,true
24,6,45488,0.0924873111535219,20,true
24,7,36816,0.09769087780999337,28,true
25,2,62104,0.08156645658013897,29,true
25,3,43116,0.09353201601799271,43,true
25,4,41448,0.08887799433674447,29,true
25,5,41200,0.08614166715366121,29,true
25,6,45488,0.09203918913724472,29,true
25,7,36816,0.0941496293631674,130,true
26,2,62104,0.0906013703343873,19,false
26,3,43116,0.10018833109849046,21,false
26,4,41448,0.09831978077957991,19,false
26,5,41200,0.09145783278990992,11,false
26,6,45488,0.09886768513907226,18,false
26,7,36816,0.10447776675405503,28,false
26,8,32904,0.09443880192796991,23,false
26,9,29048,0.09917891186974126,10,false
26,X,11156,0.058651712240019416,85,false
26,Y,1000,0.14282462113152591,27,false
26,10,31808,0.0943203246957522,24,false
26,11,36908,0.08182118355844645,5,false
26,12,39700,0.09689652632429681,5,false
26,13,22392,0.08882322442238542,19,false
26,14,25976,0.08592729790601296,16,false
26,15,27880,0.09309270187695608,9,false
26,16,27972,0.0808795906297075,17,false
26,17,35444,0.10149229058102792,16,false
26,18,18180,0.09142955560960002,9,false
26,19,33552,0.07280167510491797,28,false
26,20,21792,0.08910919721981687,32,false
26,21,11324,0.08152196813764105,14,false
26,22,16664,0.08293471824391738,17,false
27,2,62104,0.08584233172538736,21,false
27,3,43116,0.09833095260043051,40,false
27,4,41448,0.0948471480724729,28,false
27,5,41200,0.09098807752448541,67,false
27,6,45488,0.09301997356052703,25,false
27,7,36816,0.10185310464721209,38,false
27,8,32904,0.0899638073493892,26,false
27,9,29048,0.0994910801898744,30,false
27,X,11156,0.05724294113251285,267,false
27,Y,1000,0.1421630497543039,19,false
27,10,31808,0.08938321972477657,38,false
27,11,36908,0.08121734429431099,5,false
27,12,39700,0.09941529672476844,16,false
27,13,22392,0.08933737064277336,21,false
27,14,25976,0.08334937489507108,16,false
27,15,27880,0.09189377444687072,9,false
27,16,27972,0.08144104963854604,17,false
27,17,35444,0.10172621747866271,29,false
27,18,18180,0.08981461546483306,17,false
27,19,33552,0.07442922182493332,27,false
27,20,21792,0.08985494599339293,53,false
27,21,11324,0.0796397693336277,17,false
27,22,16664,0.0884453829123228,16,false
28,2,62104,0.08366009810104716,47,true
28,3,43116,0.09558896456344954,80,true
28,4,41448,0.0917701277988172,55,true
28,5,41200,0.08833381577369473,51,true
28,6,45488,0.09333023139251354,52,true
28,7,36816,0.09835619507530964,101,true
29,2,62104,0.08619358701325308,76,true
29,3,43116,0.0967472072551398,112,true
29,4,41448,0.09141117350019029,79,true
29,5,41200,0.0908701400547389,89,true
29,6,45488,0.09433898467054223,78,true
29,7,36816,0.10135103397175979,201,true
30,2,62104,0.08170142743244237,17,true
30,3,43116,0.09345615455200877,30,true
30,4,41448,0.0883129517523764,15,true
30,5,41200,0.08736604321119733,17,true
30,6,45488,0.08906580289386136,15,true
30,7,36816,0.09614046233872421,36,true
31,2,62104,0.09301766936783248,19,false
31,3,43116,0.10308658345541735,16,false
31,4,41448,0.09863237118253819,21,false
31,5,41200,0.09404878279692963,17,false
31,6,45488,0.10119650993412908,16,false
31,7,36816,0.10507024047877783,17,false
31,8,32904,0.08793028105950887,9,false
31,9,29048,0.1016692462932497,9,false
31,X,11156,0.06401349841991487,88,false
31,Y,1000,0.13613109027034462,14,false
31,10,31808,0.09576937956837502,14,false
31,11,36908,0.08346553116964685,5,false
31,12,39700,0.10226550996482005,63,false
31,13,22392,0.09178587783252344,16,false
31,14,25976,0.08633668147720455,17,false
31,15,27880,0.08997190783298262,5,false
31,16,27972,0.083388735674606,20,false
31,17,35444,0.10212047195958296,9,false
31,18,18180,0.09199414704902026,9,false
31,19,33552,0.07639571712053324,9,false
31,20,21792,0.08896763141681117,17,false
31,21,11324,0.07494887915454294,6,false
31,22,16664,0.08482954352905739,9,false
32,2,62104,0.08597577357108722,21,true
32,3,43116,0.09719223204049834,27,true
32,4,41448,0.09144030304114605,75,true
32,5,41200,0.09003692082850731,29,true
32,6,45488,0.09502172502418621,28,true
32,7,36816,0.10012605082028041,73,true
33,2,62104,0.08736197160507643,21,false
33,3,43116,0.09628144296515459,21,false
33,4,41448,0.09203606567511333,21,false
33,5,41200,0.09495284570611777,21,false
33,6,45488,0.09600214119817428,16,false
33,7,36816,0.10220867345332939,36,false
33,8,32904,0.09077600541767986,18,false
33,9,29048,0.09876493039596894,22,false
33,X,11156,0.05962206680470444,116,false
33,Y,1000,0.12138170911782602,21,false
33,10,31808,0.08948661650178616,21,false
33,11,36908,0.08488729983331159,16,false
33,12,39700,0.09809012986582168,14,false
33,13,22392,0.08755738013395457,71,false
33,14,25976,0.08366334524884826,16,false
33,15,27880,0.09273372388750369,17,false
33,16,27972,0.08131229228845031,17,false
33,17,35444,0.10192632917268454,16,false
33,18,18180,0.08697035219174205,19,false
33,19,33552,0.0767622304479231,26,false
33,20,21792,0.0898916723459406,33,false
33,21,11324,0.07566111769098864,4,false
33,22,16664,0.08701128624491172,17,false
34,2,62104,0.09289759252931024,19,false
34,3,43116,0.10010071915927252,21,false
34,4,41448,0.09907272560493,22,false
34,5,41200,0.09672837259701658,19,false
34,6,45488,0.10040888413437106,17,false
34,7,36816,0.10132124810470243,39,false
34,8,32904,0.09069472505168942,13,false
34,9,29048,0.09964756937834213,29,false
34,X,11156,0.05943560194746982,82,false
34,Y,1000,0.14300626754724188,21,false
34,10,31808,0.0935441243739394,17,false
34,11,36908,0.08244641874071701,5,false
34,12,39700,0.09932935853569232,14,false
34,13,22392,0.08845975354491549,18,false
34,14,25976,0.08494351899325564,20,false
34,15,27880,0.09471833836095528,9,false
34,16,27972,0.08383277446286347,17,false
34,17,35444,0.10091589822923694,16,false
34,18,18180,0.09076093915036847,9,false
34,19,33552,0.07481652148393707,12,false
34,20,21792,0.09084740820706044,9,false
34,21,11324,0.07827497776903151,9,false
34,22,16664,0.0859579185044605,14,false
35,2,62104,0.08336926719764398,34,true
35,3,43116,0.09611146103722516,46,true
35,4,41448,0.09270359023180347,34,true
35,5,41200,0.08813315557055691,30,true
35,6,45488,0.09200470084328138,31,true
35,7,36816,0.09878462615951458,112,true
36,2,62104,0.0848258416757089,20,true
36,3,43116,0.09528783171367934,18,true
36,4,41448,0.08822695081684746,19,true
36,5,41200,0.08859375416292017,17,true
36,6,45488,0.0937036214480664,25,true
36,7,36816,0.0962707244268191,27,true
37,2,62104,0.09008538454239537,29,false
37,3,43116,0.10073911801912523,19,false
37,4,41448,0.10035833705669601,16,false
37,5,41200,0.09735841683665132,26,false
37,6,45488,0.10015460012609204,16,false
37,7,36816,0.1026034539808586,17,false
37,8,32904,0.09067414687287058,19,false
37,9,29048,0.09921685465773887,11,false
37,X,11156,0.06008283889455266,103,false
37,Y,1000,0.13998008640768453,17,false
37,10,31808,0.09444172539769582,17,false
37,11,36908,0.08139619693475701,5,false
37,12,39700,0.10005000968375459,17,false
37,13,22392,0.08815885197842979,19,false
37,14,25976,0.08520170312522987,17,false
37,15,27880,0.08786057778303481,7,false
37,16,27972,0.08038005149757674,25,false
37,17,35444,0.1006223043398675,17,false
37,18,18180,0.0904270142220738,9,false
37,19,33552,0.07545714833900266,9,false
37,20,21792,0.09195899257456659,29,false
37,21,11324,0.07279424080855154,6,false
37,22,16664,0.08648161337011594,17,false
38,2,62104,0.09358692943743577,19,false
38,3,43116,0.10165139571415814,17,false
38,4,41448,0.0984819457660643,20,false
38,5,41200,0.09594631643616847,14,false
38,6,45488,0.09848191154068305,22,false
38,7,36816,0.10289292962387137,37,false
38,8,32904,0.0853630211664933,6,false
