trial,fold,n_val,n_pos_val,auprc,C
18,0,5002,223,0.13172974303977045,0.09933309426708803
18,1,5002,224,0.10721714863048884,0.09933309426708803
18,2,5002,224,0.12996045517894553,0.09933309426708803
18,3,5002,224,0.10337928699778773,0.09933309426708803
18,4,5002,224,0.14883223421463126,0.09933309426708803
19,0,5002,223,0.12792820557134993,0.0001162339778415658
19,1,5002,224,0.10509130392092478,0.0001162339778415658
19,2,5002,224,0.12535673871855832,0.0001162339778415658
19,3,5002,224,0.1028231898548784,0.0001162339778415658
19,4,5002,224,0.14672626116168963,0.0001162339778415658
20,0,5002,223,0.13210862651719876,0.004836884594077453
20,1,5002,224,0.10749430139255083,0.004836884594077453
20,2,5002,224,0.13040370677455607,0.004836884594077453
20,3,5002,224,0.10330237370217904,0.004836884594077453
20,4,5002,224,0.14867689238892948,0.004836884594077453
21,0,5002,223,0.13209807145305388,0.003297638920786084
21,1,5002,224,0.1069749412180562,0.003297638920786084
21,2,5002,224,0.1299504505175499,0.003297638920786084
21,3,5002,224,0.10294364311970758,0.003297638920786084
21,4,5002,224,0.14815719266741012,0.003297638920786084
22,0,5002,223,0.13004431800486685,0.0007494404627736524
22,1,5002,224,0.10623905968689001,0.0007494404627736524
22,2,5002,224,0.12921298156646482,0.0007494404627736524
22,3,5002,224,0.10331510293130547,0.0007494404627736524
22,4,5002,224,0.14784172444353808,0.0007494404627736524
23,0,5002,223,0.13173898610101312,0.0655013629785396
23,1,5002,224,0.10724073638535975,0.0655013629785396
23,2,5002,224,0.12995971467516992,0.0655013629785396
23,3,5002,224,0.10328182432151153,0.0655013629785396
23,4,5002,224,0.14877840472968304,0.0655013629785396
24,0,5002,223,0.1319343543417703,0.005409432641377478
24,1,5002,224,0.10753885780517788,0.005409432641377478
24,2,5002,224,0.1302877727308667,0.005409432641377478
24,3,5002,224,0.10331405181039602,0.005409432641377478
24,4,5002,224,0.14863392058288905,0.005409432641377478
25,0,5002,223,0.13181600790163878,0.002817189790004434
25,1,5002,224,0.10695645948142707,0.002817189790004434
25,2,5002,224,0.13001502065601278,0.002817189790004434
25,3,5002,224,0.10295556794822329,0.002817189790004434
25,4,5002,224,0.1483941076469159,0.002817189790004434
26,0,5002,223,0.1319851417667945,0.006629959493717393
26,1,5002,224,0.10739807147527496,0.006629959493717393
26,2,5002,224,0.1302187916462637,0.006629959493717393
26,3,5002,224,0.10331053453082698,0.006629959493717393
26,4,5002,224,0.14881665701069793,0.006629959493717393
27,0,5002,223,0.12826065117707036,0.0003052741589916803
27,1,5002,224,0.10611461944269068,0.0003052741589916803
27,2,5002,224,0.12679543065497828,0.0003052741589916803
27,3,5002,224,0.1030728331682624,0.0003052741589916803
27,4,5002,224,0.14730544940164464,0.0003052741589916803
28,0,5002,223,0.13036780075149185,0.0013056222209950486
28,1,5002,224,0.10601930619720698,0.0013056222209950486
28,2,5002,224,0.1293663641618662,0.0013056222209950486
28,3,5002,224,0.10314753300753692,0.0013056222209950486
28,4,5002,224,0.14827374391646994,0.0013056222209950486
29,0,5002,223,0.13200280984739732,0.010494051121371204
29,1,5002,224,0.10741672319726056,0.010494051121371204
29,2,5002,224,0.13014551772580232,0.010494051121371204
29,3,5002,224,0.10292062363766766,0.010494051121371204
29,4,5002,224,0.14877076317388943,0.010494051121371204
30,0,5002,223,0.13170263395836285,0.04249399119422743
30,1,5002,224,0.10722158067763748,0.04249399119422743
30,2,5002,224,0.1299701763737765,0.04249399119422743
30,3,5002,224,0.1033058823925934,0.04249399119422743
30,4,5002,224,0.14885088561717674,0.04249399119422743
31,0,5002,223,0.13198337395412632,0.006294850973198172
31,1,5002,224,0.10740605264991757,0.006294850973198172
31,2,5002,224,0.1302166288789097,0.006294850973198172
31,3,5002,224,0.1033921740827278,0.006294850973198172
31,4,5002,224,0.14886625535929401,0.006294850973198172
32,0,5002,223,0.13198385844416885,0.005925274635540596
32,1,5002,224,0.10748596803672385,0.005925274635540596
32,2,5002,224,0.1302493780920554,0.005925274635540596
32,3,5002,224,0.10330963736826916,0.005925274635540596
32,4,5002,224,0.148835134932578,0.005925274635540596
33,0,5002,223,0.1303547270813526,0.0012831537824377695
33,1,5002,224,0.10601832191368764,0.0012831537824377695
33,2,5002,224,0.12938715952812024,0.0012831537824377695
33,3,5002,224,0.10308482133435752,0.0012831537824377695
33,4,5002,224,0.14856256720855104,0.0012831537824377695
34,0,5002,223,0.13179869884079054,0.28260090536805643
34,1,5002,224,0.10721947012423552,0.28260090536805643
34,2,5002,224,0.12993108543239304,0.28260090536805643
34,3,5002,224,0.1033973189778492,0.28260090536805643
34,4,5002,224,0.1488256642715593,0.28260090536805643
35,0,5002,223,0.13200748951202013,0.010308143970545722
35,1,5002,224,0.1074223922461138,0.010308143970545722
35,2,5002,224,0.1301922621605471,0.010308143970545722
35,3,5002,224,0.10291472508986602,0.010308143970545722
35,4,5002,224,0.14870741115201846,0.010308143970545722
36,0,5002,223,0.1284443984537022,0.0003609924714910986
36,1,5002,224,0.10603247540216068,0.0003609924714910986
36,2,5002,224,0.12683069506165834,0.0003609924714910986
36,3,5002,224,0.10306532634723155,0.0003609924714910986
36,4,5002,224,0.14745922407638948,0.0003609924714910986
37,0,5002,223,0.1306091974418699,0.0016951073982682215
37,1,5002,224,0.1060850939543991,0.0016951073982682215
37,2,5002,224,0.1297909635696466,0.0016951073982682215
37,3,5002,224,0.10312568842826722,0.0016951073982682215
37,4,5002,224,0.14834357689702962,0.0016951073982682215
38,0,5002,223,0.12771475912857316,0.0006232126295664796
38,1,5002,224,0.1063354144411693,0.0006232126295664796
38,2,5002,224,0.12925780774119355,0.0006232126295664796
38,3,5002,224,0.10324106211710977,0.0006232126295664796
38,4,5002,224,0.14771906790675612,0.0006232126295664796
39,0,5002,223,0.13196645804048543,0.005749418735143425
39,1,5002,224,0.10739741187481651,0.005749418735143425
39,2,5002,224,0.13033974749212082,0.005749418735143425
39,3,5002,224,0.10334602915917546,0.005749418735143425
39,4,5002,224,0.14865471202669678,0.005749418735143425
40,0,5002,223,0.13170549733524647,99.12304431814059
40,1,5002,224,0.10723347343858014,99.12304431814059
40,2,5002,224,0.12992818543767898,99.12304431814059
40,3,5002,224,0.10337379810194247,99.12304431814059
40,4,5002,224,0.14879322657659066,99.12304431814059
41,0,5002,223,0.1319856293833067,0.006143568021829766
41,1,5002,224,0.10740581546774516,0.006143568021829766
41,2,5002,224,0.13023917850931135,0.006143568021829766
41,3,5002,224,0.10338381269020937,0.006143568021829766
41,4,5002,224,0.14877514674838196,0.006143568021829766
42,0,5002,223,0.13185716672137682,0.02310935319005373
42,1,5002,224,0.107398450398828,0.02310935319005373
42,2,5002,224,0.12995669523898043,0.02310935319005373
42,3,5002,224,0.10333939743888308,0.02310935319005373
42,4,5002,224,0.14889791841940844,0.02310935319005373
43,0,5002,223,0.13198435631231098,0.006340091038070295
43,1,5002,224,0.10739821101401352,0.006340091038070295
43,2,5002,224,0.13018489624441515,0.006340091038070295
43,3,5002,224,0.10336479493780787,0.006340091038070295
43,4,5002,224,0.1488094382302475,0.006340091038070295
44,0,5002,223,0.13038270369298116,0.00194132682494809
44,1,5002,224,0.10606284974821609,0.00194132682494809
44,2,5002,224,0.12988875225243024,0.00194132682494809
44,3,5002,224,0.10311757021269188,0.00194132682494809
44,4,5002,224,0.1483860441831122,0.00194132682494809
45,0,5002,223,0.13187900634908417,0.028128379387170693
45,1,5002,224,0.10723625152325633,0.028128379387170693
45,2,5002,224,0.1299611891874332,0.028128379387170693
45,3,5002,224,0.10328870408278654,0.028128379387170693
45,4,5002,224,0.14882935848880313,0.028128379387170693
46,0,5002,223,0.13171162644420809,0.18917326175345636
46,1,5002,224,0.10723121600666513,0.18917326175345636
46,2,5002,224,0.12997983031088378,0.18917326175345636
46,3,5002,224,0.1033902655204691,0.18917326175345636
46,4,5002,224,0.1488209111809543,0.18917326175345636
47,0,5002,223,0.13170373229618368,3.986016596075922
47,1,5002,224,0.10725475631881773,3.986016596075922
47,2,5002,224,0.12994235108792201,3.986016596075922
47,3,5002,224,0.10338761720222463,3.986016596075922
47,4,5002,224,0.14883514335155282,3.986016596075922
48,0,5002,223,0.13171746255633773,0.04553117916747131
48,1,5002,224,0.10724081465205357,0.04553117916747131
48,2,5002,224,0.12996258219192874,0.04553117916747131
48,3,5002,224,0.10328297337769271,0.04553117916747131
48,4,5002,224,0.14881195137347336,0.04553117916747131
49,0,5002,223,0.13196729967562104,0.017360013531368904
49,1,5002,224,0.10740535261077304,0.017360013531368904
49,2,5002,224,0.13016328545781147,0.017360013531368904
49,3,5002,224,0.10295075540971986,0.017360013531368904
49,4,5002,224,0.1489192969318506,0.017360013531368904
