trial,fold,n_val,n_pos_val,auprc,C
8,4,5002,224,0.14978520160831463,0.4042872735027334
9,0,5002,223,0.12015110533265982,1.7718847354806824
9,1,5002,224,0.10001497337924989,1.7718847354806824
9,2,5002,224,0.12960854893020943,1.7718847354806824
9,3,5002,224,0.10465023519476177,1.7718847354806824
9,4,5002,224,0.14943689064864019,1.7718847354806824
10,0,5002,223,0.1209844331236686,0.007380265896572938
10,1,5002,224,0.10117303021185345,0.007380265896572938
10,2,5002,224,0.1297945592482712,0.007380265896572938
10,3,5002,224,0.10540070290125937,0.007380265896572938
10,4,5002,224,0.15144686109545566,0.007380265896572938
11,0,5002,223,0.12082304893658509,0.006690866205501679
11,1,5002,224,0.10117283661674048,0.006690866205501679
11,2,5002,224,0.12978633512610954,0.006690866205501679
11,3,5002,224,0.10539826348577551,0.006690866205501679
11,4,5002,224,0.1514012284710916,0.006690866205501679
12,0,5002,223,0.12096731524522189,0.012579446730968166
12,1,5002,224,0.10118416172334257,0.012579446730968166
12,2,5002,224,0.12978439957277357,0.012579446730968166
12,3,5002,224,0.10540316238057937,0.012579446730968166
12,4,5002,224,0.1514291906597833,0.012579446730968166
13,0,5002,223,0.12081403533830269,0.02380626222264936
13,1,5002,224,0.1011933001620694,0.02380626222264936
13,2,5002,224,0.12976851258401878,0.02380626222264936
13,3,5002,224,0.10545741886454907,0.02380626222264936
13,4,5002,224,0.15117830018391135,0.02380626222264936
14,0,5002,223,0.12081258718182741,0.060248031104653606
14,1,5002,224,0.10110215412855608,0.060248031104653606
14,2,5002,224,0.1297035927672601,0.060248031104653606
14,3,5002,224,0.1054190085345712,0.060248031104653606
14,4,5002,224,0.15043090486078356,0.060248031104653606
15,0,5002,223,0.12097717045513487,0.0038966750061428966
15,1,5002,224,0.10112104740645098,0.0038966750061428966
15,2,5002,224,0.1297793022026501,0.0038966750061428966
15,3,5002,224,0.10543377848678082,0.0038966750061428966
15,4,5002,224,0.15140205533485757,0.0038966750061428966
16,0,5002,223,0.12080675182407,0.1080208045592143
16,1,5002,224,0.10100593505524216,0.1080208045592143
16,2,5002,224,0.12969128042604622,0.1080208045592143
16,3,5002,224,0.10542517912287161,0.1080208045592143
16,4,5002,224,0.1499773347805768,0.1080208045592143
17,0,5002,223,0.12067777826588844,0.00013361439960251733
17,1,5002,224,0.10054312375768726,0.00013361439960251733
17,2,5002,224,0.1290433253498931,0.00013361439960251733
17,3,5002,224,0.10492709024277384,0.00013361439960251733
17,4,5002,224,0.15049387758826718,0.00013361439960251733
18,0,5002,223,0.12106762117779421,0.0028345032901648222
18,1,5002,224,0.10115704167662211,0.0028345032901648222
18,2,5002,224,0.1297952113618845,0.0028345032901648222
18,3,5002,224,0.10541659584134945,0.0028345032901648222
18,4,5002,224,0.15139729719896464,0.0028345032901648222
19,0,5002,223,0.12065397485610657,0.0012272844055124957
19,1,5002,224,0.10110107501422444,0.0012272844055124957
19,2,5002,224,0.12966327073998335,0.0012272844055124957
19,3,5002,224,0.10546019265702539,0.0012272844055124957
19,4,5002,224,0.15145010871743092,0.0012272844055124957
20,0,5002,223,0.12097839354438142,0.004449532641364984
20,1,5002,224,0.10118588352556859,0.004449532641364984
20,2,5002,224,0.12977669382190637,0.004449532641364984
20,3,5002,224,0.10541096101189004,0.004449532641364984
20,4,5002,224,0.15141622460362586,0.004449532641364984
21,0,5002,223,0.12068373856872797,0.01369453656731489
21,1,5002,224,0.10117882549903187,0.01369453656731489
21,2,5002,224,0.1297724338521598,0.01369453656731489
21,3,5002,224,0.10542299365415755,0.01369453656731489
21,4,5002,224,0.15139332632415764,0.01369453656731489
22,0,5002,223,0.12097471448341832,0.0017557716329108378
22,1,5002,224,0.10110670026140554,0.0017557716329108378
22,2,5002,224,0.1297896117490485,0.0017557716329108378
22,3,5002,224,0.10539003590204322,0.0017557716329108378
22,4,5002,224,0.1514242356960317,0.0017557716329108378
23,0,5002,223,0.12079729574577898,0.08488814951021799
23,1,5002,224,0.10107819973790559,0.08488814951021799
23,2,5002,224,0.12971958058116478,0.08488814951021799
23,3,5002,224,0.10543266747004362,0.08488814951021799
23,4,5002,224,0.15016990471045205,0.08488814951021799
24,0,5002,223,0.12068520085053139,0.0003085144847380825
24,1,5002,224,0.1009202297078275,0.0003085144847380825
24,2,5002,224,0.12950880541239887,0.0003085144847380825
24,3,5002,224,0.10522316383344771,0.0003085144847380825
24,4,5002,224,0.15161603654766098,0.0003085144847380825
25,0,5002,223,0.12080838644369718,0.026127483845815234
25,1,5002,224,0.1010893696137276,0.026127483845815234
25,2,5002,224,0.1297732834654643,0.026127483845815234
25,3,5002,224,0.10542476608088283,0.026127483845815234
25,4,5002,224,0.15107248406309146,0.026127483845815234
26,0,5002,223,0.12107142226413736,0.002630341189952838
26,1,5002,224,0.1011001939887758,0.002630341189952838
26,2,5002,224,0.12973028961112862,0.002630341189952838
26,3,5002,224,0.10546668023258626,0.002630341189952838
26,4,5002,224,0.15138724119468175,0.002630341189952838
27,0,5002,223,0.12082090726180586,0.007560556505447188
27,1,5002,224,0.10117592677837536,0.007560556505447188
27,2,5002,224,0.12980476018666529,0.007560556505447188
27,3,5002,224,0.10540119114821593,0.007560556505447188
27,4,5002,224,0.15144526524388824,0.007560556505447188
28,0,5002,223,0.12072535266257484,0.00037363604711377485
28,1,5002,224,0.10081492864892598,0.00037363604711377485
28,2,5002,224,0.12946245877792412,0.00037363604711377485
28,3,5002,224,0.10533913655189935,0.00037363604711377485
28,4,5002,224,0.15115549683016866,0.00037363604711377485
29,0,5002,223,0.1207400914786555,0.20519059010204016
29,1,5002,224,0.10076587835035866,0.20519059010204016
29,2,5002,224,0.12966994641838578,0.20519059010204016
29,3,5002,224,0.10513872290380558,0.20519059010204016
29,4,5002,224,0.14995573556109132,0.20519059010204016
30,0,5002,223,0.12096978237256867,0.036328821458147045
30,1,5002,224,0.10110517117287128,0.036328821458147045
30,2,5002,224,0.12968221340165195,0.036328821458147045
30,3,5002,224,0.10544250761473244,0.036328821458147045
30,4,5002,224,0.1508822191767648,0.036328821458147045
31,0,5002,223,0.12069671993288678,0.008930076999287948
31,1,5002,224,0.10108584309918228,0.008930076999287948
31,2,5002,224,0.12969441452067945,0.008930076999287948
31,3,5002,224,0.10542028301480562,0.008930076999287948
31,4,5002,224,0.15137863329086992,0.008930076999287948
32,0,5002,223,0.12106070811505248,0.0025555647492853644
32,1,5002,224,0.10109705841903673,0.0025555647492853644
32,2,5002,224,0.12978540337473332,0.0025555647492853644
32,3,5002,224,0.10550791024209107,0.0025555647492853644
32,4,5002,224,0.15141293612130396,0.0025555647492853644
33,0,5002,223,0.12063044960987912,0.000595692158957775
33,1,5002,224,0.10095810527452871,0.000595692158957775
33,2,5002,224,0.12966400505896944,0.000595692158957775
33,3,5002,224,0.10534660894735312,0.000595692158957775
33,4,5002,224,0.15147639279655725,0.000595692158957775
34,0,5002,223,0.12107436458057877,0.0025554576544748533
34,1,5002,224,0.10109824032451023,0.0025554576544748533
34,2,5002,224,0.12978505032336166,0.0025554576544748533
34,3,5002,224,0.10549775067995729,0.0025554576544748533
34,4,5002,224,0.15141338290996106,0.0025554576544748533
35,0,5002,223,0.12106690979306518,0.0020989079564446376
35,1,5002,224,0.10110077867913275,0.0020989079564446376
35,2,5002,224,0.1297616860682416,0.0020989079564446376
35,3,5002,224,0.10547680201976478,0.0020989079564446376
35,4,5002,224,0.15143972664107663,0.0020989079564446376
36,0,5002,223,0.12097264330267085,0.001858070201948228
36,1,5002,224,0.10094281414509498,0.001858070201948228
36,2,5002,224,0.129780569706078,0.001858070201948228
36,3,5002,224,0.1053853133103894,0.001858070201948228
36,4,5002,224,0.151400782800773,0.001858070201948228
37,0,5002,223,0.12065260029917715,0.0005946277154339361
37,1,5002,224,0.10101985581489863,0.0005946277154339361
37,2,5002,224,0.12969697167409733,0.0005946277154339361
37,3,5002,224,0.10534634747950894,0.0005946277154339361
37,4,5002,224,0.1515075679878523,0.0005946277154339361
38,0,5002,223,0.12102026721788836,0.0029710618957658683
38,1,5002,224,0.10115903087093371,0.0029710618957658683
38,2,5002,224,0.12979918091866266,0.0029710618957658683
38,3,5002,224,0.10538329498973652,0.0029710618957658683
38,4,5002,224,0.15137931295008988,0.0029710618957658683
39,0,5002,223,0.1203620569864517,0.00010769511725522005
39,1,5002,224,0.10056366966736732,0.00010769511725522005
39,2,5002,224,0.12881517161518866,0.00010769511725522005
39,3,5002,224,0.10510816309378299,0.00010769511725522005
39,4,5002,224,0.15054765069990506,0.00010769511725522005
40,0,5002,223,0.11828216640846949,99.12304431814059
40,1,5002,224,0.09675826189212383,99.12304431814059
40,2,5002,224,0.12698945582883014,99.12304431814059
40,3,5002,224,0.10324528301314442,99.12304431814059
40,4,5002,224,0.14618851759059265,99.12304431814059
41,0,5002,223,0.12065442513603553,0.0011452807980678772
41,1,5002,224,0.10095827935854895,0.0011452807980678772
41,2,5002,224,0.12962969564125942,0.0011452807980678772
41,3,5002,224,0.10516602119981175,0.0011452807980678772
41,4,5002,224,0.15144392630332423,0.0011452807980678772
42,0,5002,223,0.1206784026921719,0.005268050332599477
42,1,5002,224,0.101179624157947,0.005268050332599477
42,2,5002,224,0.12969435062786566,0.005268050332599477
42,3,5002,224,0.10540265030569192,0.005268050332599477
42,4,5002,224,0.15139102182153863,0.005268050332599477
43,0,5002,223,0.12107224097437899,0.0022919352823321543
43,1,5002,224,0.1010996298617094,0.0022919352823321543
43,2,5002,224,0.1297267150306009,0.0022919352823321543
43,3,5002,224,0.1054722086687725,0.0022919352823321543
43,4,5002,224,0.15138601834796095,0.0022919352823321543
44,0,5002,223,0.12061757844608328,0.0006680061820366332
44,1,5002,224,0.1011898597291681,0.0006680061820366332
44,2,5002,224,0.12966979809820314,0.0006680061820366332
44,3,5002,224,0.10545257437058946,0.0006680061820366332
44,4,5002,224,0.15140393046899195,0.0006680061820366332
45,0,5002,223,0.12068025213661879,0.013853346178300115
45,1,5002,224,0.10120771975772726,0.013853346178300115
45,2,5002,224,0.12977259064005364,0.013853346178300115
45,3,5002,224,0.10542493859460678,0.013853346178300115
45,4,5002,224,0.15139162568510167,0.013853346178300115
46,0,5002,223,0.12065822518009525,0.0012988216910861008
46,1,5002,224,0.10108599295547623,0.0012988216910861008
46,2,5002,224,0.1296796386818205,0.0012988216910861008
46,3,5002,224,0.10546740020294476,0.0012988216910861008
46,4,5002,224,0.15135785316252298,0.0012988216910861008
47,0,5002,223,0.12082064832570219,0.00661725400290044
47,1,5002,224,0.10117250138555137,0.00661725400290044
47,2,5002,224,0.12978692761903832,0.00661725400290044
47,3,5002,224,0.10540093471477997,0.00661725400290044
47,4,5002,224,0.15140059035192877,0.00661725400290044
48,0,5002,223,0.11984369968872775,7.0533625351738385
48,1,5002,224,0.09952327576471705,7.0533625351738385
48,2,5002,224,0.1292150096863606,7.0533625351738385
48,3,5002,224,0.10450545572064784,7.0533625351738385
48,4,5002,224,0.14863910271015368,7.0533625351738385
49,0,5002,223,0.12080951819889664,0.02945409801266788
49,1,5002,224,0.10111648266906767,0.02945409801266788
49,2,5002,224,0.12968235780188825,0.02945409801266788
49,3,5002,224,0.10543328080077811,0.02945409801266788
49,4,5002,224,0.15101744649596494,0.02945409801266788
