trial,chromosome,n_val,spearman_rho,best_n_estimators,pruned
10,7,36816,0.1336442503180243,41,false
10,8,32904,0.11474513733843533,32,false
10,9,29048,0.12510133505468224,47,false
10,X,11156,0.10228243400029097,85,false
10,Y,1000,0.18894949176746573,54,false
10,10,31808,0.1230452296355978,46,false
10,11,36908,0.10496113502007637,41,false
10,12,39700,0.1247909804178999,43,false
10,13,22392,0.11122872782066773,47,false
10,14,25976,0.09676397981537213,45,false
10,15,27880,0.12006673278507822,48,false
10,16,27972,0.10350188871417049,65,false
10,17,35444,0.12303777029478584,57,false
10,18,18180,0.11793930916755639,24,false
10,19,33552,0.08906009930247322,98,false
10,20,21792,0.11818340479517238,27,false
10,21,11324,0.10822878744922546,27,false
10,22,16664,0.09710115717179583,58,false
11,2,62104,0.12816346163573944,584,false
11,3,43116,0.1236409676378036,748,false
11,4,41448,0.13410752380792726,571,false
11,5,41200,0.12903600993127387,582,false
11,6,45488,0.12412877088040251,359,false
11,7,36816,0.13617388628018418,383,false
11,8,32904,0.11622321061838953,205,false
11,9,29048,0.1300124094804081,560,false
11,X,11156,0.09993642126378989,865,false
11,Y,1000,0.1929919783863241,513,false
11,10,31808,0.12633750182986683,369,false
11,11,36908,0.108614822840676,410,false
11,12,39700,0.12745627903365495,383,false
11,13,22392,0.11205249836511277,503,false
11,14,25976,0.09909892187860292,518,false
11,15,27880,0.1220277594336009,366,false
11,16,27972,0.10189436357218534,416,false
11,17,35444,0.12598274187179384,652,false
11,18,18180,0.122030556949633,258,false
11,19,33552,0.09316735138381499,469,false
11,20,21792,0.11983650826299613,393,false
11,21,11324,0.10690947480174855,233,false
11,22,16664,0.09931781181972836,410,false
12,2,62104,0.1285762865650649,206,false
12,3,43116,0.12472688065882656,194,false
12,4,41448,0.13318056586125707,205,false
12,5,41200,0.1287199995171233,173,false
12,6,45488,0.12683853985381713,133,false
12,7,36816,0.13525073996622786,198,false
12,8,32904,0.11751031509912936,140,false
12,9,29048,0.12927751186464465,155,false
12,X,11156,0.09900182243279224,418,false
12,Y,1000,0.1807847130075019,179,false
12,10,31808,0.12389505232904868,172,false
12,11,36908,0.10793755432185631,153,false
12,12,39700,0.12843001985384833,153,false
12,13,22392,0.11494474393940486,153,false
12,14,25976,0.10188097285747291,130,false
12,15,27880,0.1223125889705551,117,false
12,16,27972,0.1035980614278084,159,false
12,17,35444,0.12909657100962865,169,false
12,18,18180,0.12434680024718639,97,false
12,19,33552,0.09339870305205208,218,false
12,20,21792,0.11897963375555687,143,false
12,21,11324,0.10785227871143314,91,false
12,22,16664,0.10049757480395514,190,false
13,2,62104,0.12871321353387746,234,false
13,3,43116,0.12385775170380642,330,false
13,4,41448,0.1359015923819344,215,false
13,5,41200,0.13059008365586272,210,false
13,6,45488,0.12682666842629542,195,false
13,7,36816,0.13835327801429656,237,false
13,8,32904,0.11967450958095191,182,false
13,9,29048,0.13065619149935287,235,false
13,X,11156,0.09870206512101234,526,false
13,Y,1000,0.19041033454649534,237,false
13,10,31808,0.12619176374713087,149,false
13,11,36908,0.10979653405207046,200,false
13,12,39700,0.1308875079735566,145,false
13,13,22392,0.11454224418340307,205,false
13,14,25976,0.1035418768784064,219,false
13,15,27880,0.1219561624717044,161,false
13,16,27972,0.10413300288660442,209,false
13,17,35444,0.13001673795455732,245,false
13,18,18180,0.1260360558884635,132,false
13,19,33552,0.09430939414875726,208,false
13,20,21792,0.12022714079273797,186,false
13,21,11324,0.10851158572282994,183,false
13,22,16664,0.10285018861086603,212,false
14,2,62104,0.12809289693571257,102,false
14,3,43116,0.12026430765717294,164,false
14,4,41448,0.13468133712610264,88,false
14,5,41200,0.1296735710358203,79,false
14,6,45488,0.1265395794626018,71,false
14,7,36816,0.13691894453131218,103,false
14,8,32904,0.1176527740779833,55,false
14,9,29048,0.12923582151634394,83,false
14,X,11156,0.1037852673946715,144,false
14,Y,1000,0.19426340503162384,85,false
14,10,31808,0.1259073868509362,52,false
14,11,36908,0.11011854036216753,77,false
14,12,39700,0.12993115862230037,62,false
14,13,22392,0.11259373153847965,78,false
14,14,25976,0.10256431116277132,79,false
14,15,27880,0.12142797450954658,53,false
14,16,27972,0.10530139175523569,97,false
14,17,35444,0.12798560078691046,112,false
14,18,18180,0.12414727044794152,41,false
14,19,33552,0.09415191665642104,67,false
14,20,21792,0.1199881199216917,69,false
