trial,fold,n_val,n_pos_val,auprc,scale_pos_weight,best_n_estimators
9,2,5002,224,0.17508955925101888,1.0,291
9,3,5002,224,0.13620591219719236,1.0,201
9,4,5002,224,0.1532298517921469,1.0,250
10,0,5002,223,0.15678361231260035,1.0,69
10,1,5002,224,0.14280649731871936,1.0,46
10,2,5002,224,0.17030197363969718,1.0,46
10,3,5002,224,0.1278585277307219,1.0,40
10,4,5002,224,0.15551503451994583,1.0,34
11,0,5002,223,0.16596532375581416,1.0,602
11,1,5002,224,0.14267631189737456,1.0,304
11,2,5002,224,0.1803502972361942,1.0,496
11,3,5002,224,0.12924968611827,1.0,294
11,4,5002,224,0.16796326965264438,1.0,346
12,0,5002,223,0.16181146366092786,1.0,188
12,1,5002,224,0.14180139143080195,1.0,120
12,2,5002,224,0.17813380203472526,1.0,203
12,3,5002,224,0.13519631056406706,1.0,147
12,4,5002,224,0.16319864167625148,1.0,125
13,0,5002,223,0.1667155033854728,1.0,481
13,1,5002,224,0.14460580007656748,1.0,297
13,2,5002,224,0.18654438811907095,1.0,572
13,3,5002,224,0.13534613802485423,1.0,387
13,4,5002,224,0.16444267840615415,1.0,466
14,0,5002,223,0.16312573035223774,1.0,260
14,1,5002,224,0.12991373732030692,1.0,113
14,2,5002,224,0.1753392879935358,1.0,357
14,3,5002,224,0.13127957978271787,1.0,186
14,4,5002,224,0.1606919653272341,1.0,246
15,0,5002,223,0.16946259920837134,1.0,68
15,1,5002,224,0.14179124679358238,1.0,64
15,2,5002,224,0.16499593804857232,1.0,117
15,3,5002,224,0.11040598936648315,1.0,39
15,4,5002,224,0.1495677496115781,1.0,63
16,0,5002,223,0.16333348221864638,1.0,307
16,1,5002,224,0.14893017830891572,1.0,251
16,2,5002,224,0.18650577237822252,1.0,384
16,3,5002,224,0.13081550948679835,1.0,221
16,4,5002,224,0.16771987210020817,1.0,272
17,0,5002,223,0.16520884525987037,1.0,987
17,1,5002,224,0.1109428696608825,1.0,92
17,2,5002,224,0.17271872425167278,1.0,808
17,3,5002,224,0.12806116421628666,1.0,447
17,4,5002,224,0.17168694303425322,1.0,421
18,0,5002,223,0.1599980127448876,1.0,184
18,1,5002,224,0.14379959462537442,1.0,112
18,2,5002,224,0.17528487497137937,1.0,229
18,3,5002,224,0.1292517735901985,1.0,142
18,4,5002,224,0.162755063243907,1.0,85
19,0,5002,223,0.1599402112223551,1.0,655
19,1,5002,224,0.13261884065730303,1.0,283
19,2,5002,224,0.17427450867156966,1.0,651
19,3,5002,224,0.13081787643560575,1.0,346
19,4,5002,224,0.17936099534011338,1.0,348
20,0,5002,223,0.14923515926758674,1.0,53
20,1,5002,224,0.14236716123166576,1.0,41
20,2,5002,224,0.16396379800032143,1.0,44
21,0,5002,223,0.15844282529700163,1.0,485
21,1,5002,224,0.15356885098895406,1.0,329
21,2,5002,224,0.1748472897091192,1.0,526
21,3,5002,224,0.13058888644864072,1.0,309
21,4,5002,224,0.1770004864987584,1.0,312
22,0,5002,223,0.15376210541829255,1.0,38
22,1,5002,224,0.12484368853339683,1.0,18
22,2,5002,224,0.13511103402113817,1.0,49
23,0,5002,223,0.15891639694715767,1.0,578
23,1,5002,224,0.14582620384012104,1.0,296
23,2,5002,224,0.17046970954773658,1.0,452
23,3,5002,224,0.12417221183000428,1.0,317
23,4,5002,224,0.17198837764993255,1.0,344
24,0,5002,223,0.1673633523134586,1.0,228
24,1,5002,224,0.14343537616874566,1.0,118
24,2,5002,224,0.17731161477215282,1.0,214
24,3,5002,224,0.1331358694728079,1.0,125
24,4,5002,224,0.15443444365217063,1.0,121
25,0,5002,223,0.16455056581709895,1.0,374
25,1,5002,224,0.12677104355716223,1.0,129
25,2,5002,224,0.1829564874421843,1.0,345
25,3,5002,224,0.12502220481212306,1.0,200
25,4,5002,224,0.17195646203604684,1.0,227
26,0,5002,223,0.15990125895186993,1.0,1071
26,1,5002,224,0.12121531265006474,1.0,300
26,2,5002,224,0.17066996216844557,1.0,941
26,3,5002,224,0.11835148008895248,1.0,588
26,4,5002,224,0.18160106918827118,1.0,481
27,0,5002,223,0.16015192078440146,1.0,241
27,1,5002,224,0.14609442946039033,1.0,238
27,2,5002,224,0.1740218553471559,1.0,317
27,3,5002,224,0.13267246855922005,1.0,202
27,4,5002,224,0.16847766284329305,1.0,197
28,0,5002,223,0.15085526195625942,1.0,149
28,1,5002,224,0.14308606018759107,1.0,118
28,2,5002,224,0.17357377095023588,1.0,121
29,0,5002,223,0.16525249297337874,1.0,203
29,1,5002,224,0.14600133101442223,1.0,119
29,2,5002,224,0.17503616302730624,1.0,194
29,3,5002,224,0.12577416085543594,1.0,125
29,4,5002,224,0.178579248667033,1.0,151
30,0,5002,223,0.1660143804006978,1.0,800
30,1,5002,224,0.14872713522918432,1.0,349
30,2,5002,224,0.17506365443150818,1.0,688
30,3,5002,224,0.12364669366469963,1.0,274
30,4,5002,224,0.18212725237097033,1.0,325
31,0,5002,223,0.16699355216541895,1.0,430
31,1,5002,224,0.14363938768683385,1.0,259
31,2,5002,224,0.17128808810787452,1.0,475
31,3,5002,224,0.1313172309304434,1.0,270
31,4,5002,224,0.17366554496118003,1.0,361
32,0,5002,223,0.16980377891778453,1.0,590
32,1,5002,224,0.08855073626485027,1.0,7
32,2,5002,224,0.16724472828174847,1.0,542
32,3,5002,224,0.09589825358911035,1.0,53
32,4,5002,224,0.17844711764447269,1.0,387
33,0,5002,223,0.1653146489171073,1.0,1080
33,1,5002,224,0.1453303331069218,1.0,823
33,2,5002,224,0.15979164656675318,1.0,1041
33,3,5002,224,0.11815332593475382,1.0,702
33,4,5002,224,0.1799260103152344,1.0,842
34,0,5002,223,0.1686923392781097,1.0,294
34,1,5002,224,0.153099189552508,1.0,306
34,2,5002,224,0.1700025645130764,1.0,436
34,3,5002,224,0.12867895368111526,1.0,255
34,4,5002,224,0.12329649415165732,1.0,10
35,0,5002,223,0.17108967873297853,1.0,323
35,1,5002,224,0.1476276106224638,1.0,229
35,2,5002,224,0.17608979165634828,1.0,343
35,3,5002,224,0.1337541304113929,1.0,272
35,4,5002,224,0.1664448299525339,1.0,312
36,0,5002,223,0.16895810727037588,1.0,346
36,1,5002,224,0.15373196239738834,1.0,259
36,2,5002,224,0.17908664343553418,1.0,391
36,3,5002,224,0.1404268872457122,1.0,225
36,4,5002,224,0.164923356281469,1.0,362
37,0,5002,223,0.17109559832307697,1.0,536
37,1,5002,224,0.14332448099520317,1.0,390
37,2,5002,224,0.17869471318900673,1.0,619
37,3,5002,224,0.15051166396422522,1.0,463
37,4,5002,224,0.15249810970427208,1.0,620
38,0,5002,223,0.16660811029437952,1.0,246
38,1,5002,224,0.14025794622310403,1.0,206
38,2,5002,224,0.1719241839940952,1.0,297
38,3,5002,224,0.13552159793393162,1.0,229
38,4,5002,224,0.1648125711081495,1.0,252
39,0,5002,223,0.16188612154023355,1.0,236
39,1,5002,224,0.13083309783013855,1.0,57
39,2,5002,224,0.17759142796740324,1.0,161
39,3,5002,224,0.13356147691063813,1.0,124
39,4,5002,224,0.15653431004264823,1.0,159
40,0,5002,223,0.17296019917875885,1.0,168
40,1,5002,224,0.14996596090078224,1.0,178
40,2,5002,224,0.1774920262268475,1.0,172
40,3,5002,224,0.12030005048175224,1.0,104
40,4,5002,224,0.16862812372238278,1.0,144
41,0,5002,223,0.16711052399238596,1.0,528
41,1,5002,224,0.13562257309531586,1.0,307
41,2,5002,224,0.1857598493438111,1.0,612
41,3,5002,224,0.13827993698505162,1.0,395
41,4,5002,224,0.14992550106249114,1.0,597
42,0,5002,223,0.17164895592665075,1.0,292
42,1,5002,224,0.14745956542300548,1.0,196
42,2,5002,224,0.18356852448510463,1.0,313
42,3,5002,224,0.1376686627432673,1.0,313
42,4,5002,224,0.16986533808601406,1.0,283
43,0,5002,223,0.17275994220419358,1.0,264
43,1,5002,224,0.15176244102220435,1.0,181
43,2,5002,224,0.1827212537456217,1.0,366
43,3,5002,224,0.12735278250643833,1.0,143
43,4,5002,224,0.17253644645154503,1.0,188
44,0,5002,223,0.16744786620244956,1.0,294
44,1,5002,224,0.12946368735544792,1.0,57
44,2,5002,224,0.1787330642178557,1.0,347
44,3,5002,224,0.13414398428204843,1.0,235
44,4,5002,224,0.15902097602298343,1.0,359
45,0,5002,223,0.16725891206797494,1.0,582
45,1,5002,224,0.15158584816119297,1.0,256
45,2,5002,224,0.17999466428380054,1.0,599
45,3,5002,224,0.13199460539838045,1.0,318
45,4,5002,224,0.1762737052612324,1.0,369
46,0,5002,223,0.16985361194554766,1.0,520
46,1,5002,224,0.15744746133751614,1.0,252
46,2,5002,224,0.1784569675277386,1.0,604
46,3,5002,224,0.1373959258329751,1.0,238
46,4,5002,224,0.17103462525493024,1.0,291
47,0,5002,223,0.15237696956666782,1.0,73
47,1,5002,224,0.12833947210758356,1.0,34
47,2,5002,224,0.15555509402409307,1.0,38
48,0,5002,223,0.1688002602013825,1.0,185
48,1,5002,224,0.1365765183818087,1.0,114
48,2,5002,224,0.18648540908397843,1.0,255
48,3,5002,224,0.1327719553921378,1.0,152
48,4,5002,224,0.15435303494726044,1.0,185
49,0,5002,223,0.16602571773760466,1.0,672
49,1,5002,224,0.15034387580178912,1.0,367
49,2,5002,224,0.0890753010716526,1.0,9
49,3,5002,224,0.1253694899489016,1.0,373
49,4,5002,224,0.18142624763588905,1.0,356
