trial,fold,n_val,n_pos_val,auprc,C
18,1,5002,224,0.10196140464369902,0.0032141588636729903
18,2,5002,224,0.129391536811001,0.0032141588636729903
18,3,5002,224,0.10420495087111936,0.0032141588636729903
18,4,5002,224,0.15063545564072423,0.0032141588636729903
19,0,5002,223,0.124165662293779,0.00754040414291337
19,1,5002,224,0.10171449387076721,0.00754040414291337
19,2,5002,224,0.1290712401637726,0.00754040414291337
19,3,5002,224,0.10397839927226457,0.00754040414291337
19,4,5002,224,0.1507352054862549,0.00754040414291337
20,0,5002,223,0.12391953640817356,0.027669541424164574
20,1,5002,224,0.1017740826852244,0.027669541424164574
20,2,5002,224,0.12905970010436313,0.027669541424164574
20,3,5002,224,0.10400168632113843,0.027669541424164574
20,4,5002,224,0.14998111826064253,0.027669541424164574
21,0,5002,223,0.1236409647441524,0.002428754771552374
21,1,5002,224,0.10172268581543802,0.002428754771552374
21,2,5002,224,0.12899258607329903,0.002428754771552374
21,3,5002,224,0.10421468792628116,0.002428754771552374
21,4,5002,224,0.15058799787705832,0.002428754771552374
22,0,5002,223,0.12356620369720044,0.0003788472668190153
22,1,5002,224,0.10142232462427705,0.0003788472668190153
22,2,5002,224,0.12851111986904112,0.0003788472668190153
22,3,5002,224,0.10466277679321628,0.0003788472668190153
22,4,5002,224,0.15035346493165275,0.0003788472668190153
23,0,5002,223,0.12333311138383088,0.0030210863559748165
23,1,5002,224,0.10196192119360177,0.0030210863559748165
23,2,5002,224,0.12947754206969314,0.0030210863559748165
23,3,5002,224,0.10416412506507984,0.0030210863559748165
23,4,5002,224,0.1506437895720204,0.0030210863559748165
24,0,5002,223,0.12379994233594321,0.0005096377605851116
24,1,5002,224,0.10150766444530553,0.0005096377605851116
24,2,5002,224,0.1287136453416734,0.0005096377605851116
24,3,5002,224,0.10462412352175762,0.0005096377605851116
24,4,5002,224,0.15023767681823755,0.0005096377605851116
25,0,5002,223,0.12441973102690762,0.14547536440651004
25,1,5002,224,0.10131522936410844,0.14547536440651004
25,2,5002,224,0.1328193944540178,0.14547536440651004
25,3,5002,224,0.10395834294046073,0.14547536440651004
25,4,5002,224,0.14800161094587433,0.14547536440651004
26,0,5002,223,0.12439713609006918,0.16239290969710035
26,1,5002,224,0.10132838190483148,0.16239290969710035
26,2,5002,224,0.13128612614044977,0.16239290969710035
26,3,5002,224,0.10401194055388298,0.16239290969710035
26,4,5002,224,0.14804776987102708,0.16239290969710035
27,0,5002,223,0.12395524069234967,0.026165978132283496
27,1,5002,224,0.10177413342510018,0.026165978132283496
27,2,5002,224,0.12906834176648702,0.026165978132283496
27,3,5002,224,0.10399906875341497,0.026165978132283496
27,4,5002,224,0.1500824652738538,0.026165978132283496
28,0,5002,223,0.12429241323058283,0.212955164397856
28,1,5002,224,0.10123947331169245,0.212955164397856
28,2,5002,224,0.13128282629684543,0.212955164397856
28,3,5002,224,0.10385971280858791,0.212955164397856
28,4,5002,224,0.1479093455189935,0.212955164397856
29,0,5002,223,0.12400087956917615,0.01840645245485054
29,1,5002,224,0.10177046804152345,0.01840645245485054
29,2,5002,224,0.12911354311938267,0.01840645245485054
29,3,5002,224,0.10397324701382764,0.01840645245485054
29,4,5002,224,0.15031770428780708,0.01840645245485054
30,0,5002,223,0.12423705870425322,1.2726790168929125
30,1,5002,224,0.1007683205824817,1.2726790168929125
30,2,5002,224,0.13115319566643996,1.2726790168929125
30,3,5002,224,0.10357371507404292,1.2726790168929125
30,4,5002,224,0.14757106973205014,1.2726790168929125
31,0,5002,223,0.1240789475873845,0.003791210610025441
31,1,5002,224,0.10186808200055514,0.003791210610025441
31,2,5002,224,0.12935356980992396,0.003791210610025441
31,3,5002,224,0.10414195722112099,0.003791210610025441
31,4,5002,224,0.15069746356600563,0.003791210610025441
32,0,5002,223,0.12481438861920069,0.004164843167667664
32,1,5002,224,0.10179466331119064,0.004164843167667664
32,2,5002,224,0.12930142257001254,0.004164843167667664
32,3,5002,224,0.10409507772766215,0.004164843167667664
32,4,5002,224,0.1507071847330192,0.004164843167667664
33,0,5002,223,0.11796283009035169,5.455849702854974
33,1,5002,224,0.09802861752771747,5.455849702854974
33,2,5002,224,0.1288123581006133,5.455849702854974
34,0,5002,223,0.12381612199207226,0.06857033541061021
34,1,5002,224,0.10166595568199382,0.06857033541061021
34,2,5002,224,0.12906928130942225,0.06857033541061021
34,3,5002,224,0.10401129540424539,0.06857033541061021
34,4,5002,224,0.14935354796621506,0.06857033541061021
35,0,5002,223,0.12406658026598981,0.003991145033064354
35,1,5002,224,0.10179422728816924,0.003991145033064354
35,2,5002,224,0.12934011121633576,0.003991145033064354
35,3,5002,224,0.1041142348110266,0.003991145033064354
35,4,5002,224,0.1507073942675922,0.003991145033064354
36,0,5002,223,0.12403272839875487,0.013519184834004801
36,1,5002,224,0.10174701682234351,0.013519184834004801
36,2,5002,224,0.12913141447280943,0.013519184834004801
36,3,5002,224,0.103968453554091,0.013519184834004801
36,4,5002,224,0.15068728669495787,0.013519184834004801
37,0,5002,223,0.08233501487980208,94.64533014403659
37,1,5002,224,0.09058300839153546,94.64533014403659
37,2,5002,224,0.09042376566672886,94.64533014403659
38,0,5002,223,0.12428733516085898,0.8055542977719297
38,1,5002,224,0.10073011045729038,0.8055542977719297
38,2,5002,224,0.1312618087154413,0.8055542977719297
38,3,5002,224,0.10365403397981347,0.8055542977719297
38,4,5002,224,0.14778380027760116,0.8055542977719297
39,0,5002,223,0.12382297733849662,0.0007877781885472063
39,1,5002,224,0.10191891522793109,0.0007877781885472063
39,2,5002,224,0.128754149171784,0.0007877781885472063
39,3,5002,224,0.1046047462009134,0.0007877781885472063
39,4,5002,224,0.1509777391345544,0.0007877781885472063
40,0,5002,223,0.1179633338437281,5.457967848869018
40,1,5002,224,0.09801532402135149,5.457967848869018
40,2,5002,224,0.12882133395142503,5.457967848869018
41,0,5002,223,0.12380316768872918,0.0007887202282451752
41,1,5002,224,0.10191861325426535,0.0007887202282451752
41,2,5002,224,0.12868449521504,0.0007887202282451752
41,3,5002,224,0.10464267574455881,0.0007887202282451752
41,4,5002,224,0.15105828690876655,0.0007887202282451752
42,0,5002,223,0.12361969548068409,0.0002959899880487105
42,1,5002,224,0.1014815959576693,0.0002959899880487105
42,2,5002,224,0.12837206485053193,0.0002959899880487105
42,3,5002,224,0.10476951092056797,0.0002959899880487105
42,4,5002,224,0.15030686922869135,0.0002959899880487105
43,0,5002,223,0.12368683227911759,0.0014646512293515458
43,1,5002,224,0.10173298575349982,0.0014646512293515458
43,2,5002,224,0.12906640827824892,0.0014646512293515458
43,3,5002,224,0.10432264985002042,0.0014646512293515458
43,4,5002,224,0.15093761964019545,0.0014646512293515458
44,0,5002,223,0.12402917301517216,0.012117749836925458
44,1,5002,224,0.10173926877469232,0.012117749836925458
44,2,5002,224,0.12913092711043947,0.012117749836925458
44,3,5002,224,0.10400523313795716,0.012117749836925458
44,4,5002,224,0.15084645187584544,0.012117749836925458
45,0,5002,223,0.12384620660250267,0.0008796665446893407
45,1,5002,224,0.10195442001624833,0.0008796665446893407
45,2,5002,224,0.12865991259196646,0.0008796665446893407
45,3,5002,224,0.10456581166028434,0.0008796665446893407
45,4,5002,224,0.15097218031170115,0.0008796665446893407
46,0,5002,223,0.12382872422158409,0.00010902213168539123
46,1,5002,224,0.10249289393280608,0.00010902213168539123
46,2,5002,224,0.12866052750774737,0.00010902213168539123
46,3,5002,224,0.10465492435142384,0.00010902213168539123
46,4,5002,224,0.15025629940295893,0.00010902213168539123
47,0,5002,223,0.1248129006609496,0.004250931454463545
47,1,5002,224,0.10176968133124285,0.004250931454463545
47,2,5002,224,0.1293297484165243,0.004250931454463545
47,3,5002,224,0.1041168535855726,0.004250931454463545
47,4,5002,224,0.15075501615862838,0.004250931454463545
48,0,5002,223,0.12386439533293053,0.046994876527256375
48,1,5002,224,0.10172837792224367,0.046994876527256375
48,2,5002,224,0.12908417443988418,0.046994876527256375
48,3,5002,224,0.10396898785555148,0.046994876527256375
48,4,5002,224,0.14958877005319018,0.046994876527256375
49,0,5002,223,0.1240677833501633,0.004119430339855134
49,1,5002,224,0.1017984560750863,0.004119430339855134
49,2,5002,224,0.12929954978069347,0.004119430339855134
49,3,5002,224,0.10409763338464463,0.004119430339855134
49,4,5002,224,0.15070740500295862,0.004119430339855134
