trial,fold,n_val,n_pos_val,auprc,scale_pos_weight,best_n_estimators
7,1,5002,224,0.1278895223156145,14.361142624963243,64
7,2,5002,224,0.16983494793362916,14.361142624963243,407
7,3,5002,224,0.1331457224222494,14.361142624963243,400
7,4,5002,224,0.16002627837587824,14.338771544126484,330
8,0,5002,223,0.16089894871165794,9.251574677715801,106
8,1,5002,224,0.14260745681773324,9.266008809980589,64
8,2,5002,224,0.14551341595196948,9.266008809980589,43
8,3,5002,224,0.13003184390011752,9.266008809980589,46
8,4,5002,224,0.14144418798060443,9.251574677715801,127
9,0,5002,223,0.15531384988669175,7.352895363088634,190
9,1,5002,224,0.1314341846308818,7.364367211708697,45
9,2,5002,224,0.1409794094058588,7.364367211708697,64
9,3,5002,224,0.13223990848867556,7.364367211708697,28
9,4,5002,224,0.1320450366353204,7.352895363088634,21
10,0,5002,223,0.1279884155408847,36.120236728795675,164
10,1,5002,224,0.12470757285289685,36.17659084066754,21
10,2,5002,224,0.14149749425043123,36.17659084066754,153
11,0,5002,223,0.15218728625784794,12.672292164606393,41
11,1,5002,224,0.12370717365531358,12.692063235756317,63
11,2,5002,224,0.1693088257871507,12.692063235756317,182
11,3,5002,224,0.12419195740707734,12.692063235756317,64
11,4,5002,224,0.12332490380968161,12.672292164606393,17
12,0,5002,223,0.12973701827281633,28.088085597802987,301
12,1,5002,224,0.13772196013728227,28.131908099021064,180
12,2,5002,224,0.1487529598203084,28.131908099021064,197
13,0,5002,223,0.148728667134166,5.408051074180308,53
13,1,5002,224,0.1370560214996995,5.416488613433757,38
13,2,5002,224,0.15230303797101483,5.416488613433757,188
13,3,5002,224,0.10301354925190666,5.416488613433757,19
13,4,5002,224,0.13074515733704378,5.408051074180308,62
14,0,5002,223,0.1507241187944459,11.538576729003346,43
14,1,5002,224,0.14229029401453075,11.556578998720196,164
14,2,5002,224,0.17157691293522162,11.556578998720196,256
14,3,5002,224,0.12668664364964144,11.556578998720196,212
14,4,5002,224,0.1583937953847191,11.538576729003346,137
15,0,5002,223,0.15587620855984693,12.58543774840546,194
15,1,5002,224,0.13100409451186193,12.60507331093389,66
15,2,5002,224,0.16658535662214075,12.60507331093389,193
15,3,5002,224,0.12205941184704112,12.60507331093389,141
15,4,5002,224,0.14751783873451102,12.58543774840546,127
16,0,5002,223,0.12157977790843078,34.07860483347027,200
16,1,5002,224,0.12817104120506725,34.13177362977806,74
16,2,5002,224,0.15173937441869223,34.13177362977806,507
17,0,5002,223,0.15276425609705904,18.185566674488875,291
17,1,5002,224,0.1334900509720235,18.213939452511404,43
17,2,5002,224,0.1625462369469779,18.213939452511404,314
17,3,5002,224,0.1321171635245395,18.213939452511404,554
17,4,5002,224,0.15056654843102277,18.185566674488875,467
18,0,5002,223,0.1548627978172085,6.100040271270828,527
18,1,5002,224,0.13763051842431315,6.109557439013973,314
18,2,5002,224,0.1698163706536503,6.109557439013973,370
18,3,5002,224,0.11898115180617791,6.109557439013973,266
18,4,5002,224,0.1560614089969553,6.100040271270828,472
19,0,5002,223,0.14537381034742136,10.808068041566775,88
19,1,5002,224,0.14079598108359895,10.824930585411831,37
19,2,5002,224,0.14753665216971007,10.824930585411831,37
20,0,5002,223,0.11663947069721006,48.81802291017882,190
20,1,5002,224,0.10725182630498858,48.89418786848459,78
20,2,5002,224,0.135393045778374,48.89418786848459,117
21,0,5002,223,0.15431958644813915,7.568887683037297,381
21,1,5002,224,0.13960026089610436,7.580696518799866,204
21,2,5002,224,0.1745328225001487,7.580696518799866,539
21,3,5002,224,0.11553630559498868,7.580696518799866,138
21,4,5002,224,0.14918756127309726,7.568887683037297,105
22,0,5002,223,0.16198631707717845,5.347399291307986,302
22,1,5002,224,0.13875689139055683,5.355742202794102,125
22,2,5002,224,0.1707497366866236,5.355742202794102,441
22,3,5002,224,0.12540922547788605,5.355742202794102,224
22,4,5002,224,0.17118347080675725,5.347399291307986,120
23,0,5002,223,0.1519734088412834,17.120299817724813,169
23,1,5002,224,0.12897111852558363,17.147010586495572,59
23,2,5002,224,0.16001103400653938,17.147010586495572,201
23,3,5002,224,0.11295571393415706,17.147010586495572,144
23,4,5002,224,0.12225687566538254,17.120299817724813,28
24,0,5002,223,0.13478305765413426,23.120542703258923,336
24,1,5002,224,0.12486476048165082,23.156614937774453,57
24,2,5002,224,0.14459682475012348,23.156614937774453,187
25,0,5002,223,0.1496521829476858,10.946309117794275,447
25,1,5002,224,0.14492073651279366,10.963387342758297,200
25,2,5002,224,0.1603899868225403,10.963387342758297,484
25,3,5002,224,0.11642746253321451,10.963387342758297,122
25,4,5002,224,0.12242162416041359,10.946309117794275,35
26,0,5002,223,0.15535089361247936,6.230956538727514,566
26,1,5002,224,0.14667670243497996,6.240677959561177,189
26,2,5002,224,0.16412167225461735,6.240677959561177,549
26,3,5002,224,0.12728337048803945,6.240677959561177,324
26,4,5002,224,0.16009944496559994,6.230956538727514,344
27,0,5002,223,0.1531618084977022,6.279072567556157,427
27,1,5002,224,0.15010900868801103,6.288869058110204,182
27,2,5002,224,0.16272736942814048,6.288869058110204,409
27,3,5002,224,0.12406711224001064,6.288869058110204,156
27,4,5002,224,0.16329162737342126,6.279072567556157,286
28,0,5002,223,0.1553947752639247,6.374053223061565,261
28,1,5002,224,0.1349877968337761,6.383997900642353,76
28,2,5002,224,0.16158510772520224,6.383997900642353,267
28,3,5002,224,0.12222536549039285,6.383997900642353,147
28,4,5002,224,0.15216289902370486,6.374053223061565,137
29,0,5002,223,0.1563638572920796,5.514797196517911,260
29,1,5002,224,0.15328474701612055,5.5234012790574765,192
29,2,5002,224,0.16747003704697783,5.5234012790574765,349
29,3,5002,224,0.12167976096894288,5.5234012790574765,193
29,4,5002,224,0.14310910902799773,5.514797196517911,33
30,0,5002,223,0.15229433342502924,7.172059666695421,442
30,1,5002,224,0.14545968623562194,7.183249378873757,202
30,2,5002,224,0.16345122916785634,7.183249378873757,598
30,3,5002,224,0.1142722615828206,7.183249378873757,225
30,4,5002,224,0.1448520541947154,7.172059666695421,288
31,0,5002,223,0.15526690771297444,6.705611523689599,427
31,1,5002,224,0.15039088521210203,6.71607349227559,150
31,2,5002,224,0.16393820481898613,6.71607349227559,314
31,3,5002,224,0.12897558909726856,6.71607349227559,198
31,4,5002,224,0.1699762118510957,6.705611523689599,216
32,0,5002,223,0.15995812707304258,6.671935450499495,199
32,1,5002,224,0.14890458080213065,6.682344878311454,128
32,2,5002,224,0.1706473600816951,6.682344878311454,226
32,3,5002,224,0.12160283982298717,6.682344878311454,107
32,4,5002,224,0.15450956652049738,6.671935450499495,195
33,0,5002,223,0.1499682081629583,8.974807697548119,395
33,1,5002,224,0.1366368896706417,8.98881002319215,61
33,2,5002,224,0.14476363395719777,8.98881002319215,124
33,3,5002,224,0.11405895997907904,8.98881002319215,103
33,4,5002,224,0.15095586716467577,8.974807697548119,111
34,0,5002,223,0.1487424392881854,7.749907482878889,106
34,1,5002,224,0.14532973354294157,7.76199874231791,69
34,2,5002,224,0.1685049692115181,7.76199874231791,108
34,3,5002,224,0.09686766442764182,7.76199874231791,39
34,4,5002,224,0.14740268477196397,7.749907482878889,38
35,0,5002,223,0.16043658493835533,9.89935545746166,166
35,1,5002,224,0.14793547749438177,9.914800245077473,59
35,2,5002,224,0.17408243128382922,9.914800245077473,193
35,3,5002,224,0.10473072638350427,9.914800245077473,25
35,4,5002,224,0.15353627149120738,9.89935545746166,160
36,0,5002,223,0.1389887942976216,5.3392371588982375,171
36,1,5002,224,0.13253459900919354,5.3475673359793605,26
36,2,5002,224,0.15601519864598462,5.3475673359793605,97
37,0,5002,223,0.14766939835683257,8.321265202095969,108
37,1,5002,224,0.14045615446328874,8.334247883068834,57
37,2,5002,224,0.1689159280732656,8.334247883068834,139
37,3,5002,224,0.11813090417874278,8.334247883068834,65
37,4,5002,224,0.1549960479701806,8.321265202095969,85
38,0,5002,223,0.1474773459022819,6.774600501378057,165
38,1,5002,224,0.14576499829255263,6.785170105265439,69
38,2,5002,224,0.1619086657301727,6.785170105265439,135
38,3,5002,224,0.12826700701151086,6.785170105265439,79
38,4,5002,224,0.14763002511218198,6.774600501378057,38
39,0,5002,223,0.15718601268920682,6.249411895994567,22
39,1,5002,224,0.12881299812480135,6.259162110528445,94
39,2,5002,224,0.14873719860665352,6.259162110528445,124
39,3,5002,224,0.10538042023255892,6.259162110528445,65
39,4,5002,224,0.11846790442290205,6.249411895994567,57
40,0,5002,223,0.1516276063923042,8.411971176183881,50
40,1,5002,224,0.12070702465878963,8.42509537490619,121
40,2,5002,224,0.12317703036632692,8.42509537490619,14
40,3,5002,224,0.12312137456981569,8.42509537490619,68
40,4,5002,224,0.12026595698267256,8.411971176183881,22
41,0,5002,223,0.1439284593157247,6.2859444427335625,390
41,1,5002,224,0.1465140109953866,6.295751654657612,110
